date,min,max,median,q1,q3,stdev,count
2023-07-11T00:00:00.000Z,1.1,40.03,1.9,1.65,2.25,2.475,533
2023-07-12T00:00:00.000Z,1.5,19.07,2.33,2.1,2.65,1.443,557
2023-07-13T00:00:00.000Z,0.8,2.92,1.5,1.27,2.02,0.495,550
2023-07-14T00:00:00.000Z,0.56,7.9,1.48,1.1,2,0.64,540
2023-07-15T00:00:00.000Z,0.6,4.18,1.35,1.17,1.52,0.304,579
2023-07-16T00:00:00.000Z,1,12.13,2.1,1.83,2.7,0.901,585
2023-07-17T00:00:00.000Z,0.75,4,1.98,1.3,2.63,0.78,383
2023-07-18T00:00:00.000Z,0.47,2.4,1,0.82,1.3,0.358,582
2023-07-19T00:00:00.000Z,0.3,4.57,1.12,0.73,1.5,0.522,465
2023-07-20T00:00:00.000Z,0.5,2.9,1.05,0.9,1.45,0.397,566
2023-07-21T00:00:00.000Z,0.3,27.6,1.3,1.02,1.52,1.236,586
2023-07-22T00:00:00.000Z,0.56,2.8,1.17,1,1.4,0.41,582
2023-07-23T00:00:00.000Z,0.8,19.63,1.2,1.05,1.35,1.305,583
2023-07-24T00:00:00.000Z,0.56,28.8,1.63,1.1,2.4,2.197,583
2023-07-25T00:00:00.000Z,1.02,17.27,3.92,1.58,6.49,2.607,585
2023-07-26T00:00:00.000Z,0.5,43,1.3,0.95,1.6,1.88,582
2023-07-27T00:00:00.000Z,0.4,24.55,1.17,0.9,1.5,2.376,566
2023-07-28T00:00:00.000Z,0.4,13.6,1.05,0.8,1.52,0.798,587
2023-07-29T00:00:00.000Z,0.7,33.9,1.25,1.1,1.55,1.889,578
2023-07-30T00:00:00.000Z,1,128.13,2.8,2.42,3.25,7.364,583
2023-07-31T00:00:00.000Z,1,45.35,2.7,2,5.88,3.104,579
2023-08-01T00:00:00.000Z,0.8,28.17,1.4,1.2,1.8,3.292,585
2023-08-02T00:00:00.000Z,0.65,72.34,1.3,1.08,1.8,5.112,577
2023-08-03T00:00:00.000Z,1.08,28.98,3.09,2.15,3.65,2.855,566
2023-08-04T00:00:00.000Z,0.6,78.8,2,1.33,2.54,7.39,579
2023-08-05T00:00:00.000Z,1.7,20.5,2.7,2.35,3.1,1.416,578
2023-08-06T00:00:00.000Z,1.7,27.15,3.9,3.03,5.31,2.458,576
2023-08-07T00:00:00.000Z,0.7,89.2,11.13,7,13.68,6.021,586
2023-08-08T00:00:00.000Z,0.2,9.18,0.93,0.7,1.3,0.746,588
2023-08-09T00:00:00.000Z,0.9,28.98,1.52,1.3,1.77,1.769,583
2023-08-10T00:00:00.000Z,0.35,22.42,1.23,0.98,1.5,1.769,566
2023-08-11T00:00:00.000Z,0.5,28.33,1.23,0.85,1.63,1.503,577
2023-08-12T00:00:00.000Z,0.93,19.35,1.6,1.4,1.9,1.325,587
2023-08-13T00:00:00.000Z,0.28,10.9,2,1.26,2.4,1.199,580
2023-08-14T00:00:00.000Z,1.35,44.28,2.65,2.25,3,3.626,582
2023-08-15T00:00:00.000Z,1.23,7.78,3.15,2.63,4,1.282,581
2023-08-16T00:00:00.000Z,0.4,22.17,2.17,1.05,8.94,4.25,586
2023-08-17T00:00:00.000Z,0.77,23.17,1.25,1.12,1.4,1.585,580
2023-08-18T00:00:00.000Z,0.43,12.85,1.48,0.95,1.88,1.135,583
2023-08-19T00:00:00.000Z,1.12,54.22,2.8,2.41,3.58,2.823,585
2023-08-20T00:00:00.000Z,1.12,16.52,2.63,1.98,7.75,3.497,570
2023-08-21T00:00:00.000Z,0.95,15.05,2.2,1.6,4.32,3.128,566
2023-08-22T00:00:00.000Z,0.75,4.8,1.92,1.3,2.92,0.926,584
2023-08-23T00:00:00.000Z,1.1,83.32,2,1.8,2.38,5.2,583
2023-08-24T00:00:00.000Z,0.9,81.22,1.8,1.4,2.06,4.103,581
2023-08-25T00:00:00.000Z,1.6,44.75,2.8,2.38,3.53,3.127,576
2023-08-26T00:00:00.000Z,1.2,19.2,3.28,2.1,5.8,4.466,587
2023-08-27T00:00:00.000Z,0.9,21.48,1.4,1.2,1.88,2.799,573
2023-08-28T00:00:00.000Z,0.6,74.15,1.65,1.14,2.06,3.35,577
2023-08-29T00:00:00.000Z,0.75,35.04,1.6,1.2,1.9,2.579,579
2023-08-30T00:00:00.000Z,0.7,49.22,1.4,1.08,2.08,2.771,582
2023-08-31T00:00:00.000Z,0.47,13.88,1.58,1.17,2.38,1.686,556
2023-09-01T00:00:00.000Z,0.5,14.48,1.63,1.29,1.95,1.458,569
2023-09-02T00:00:00.000Z,0.4,3.97,0.98,0.8,1.3,0.442,572
2023-09-03T00:00:00.000Z,0.25,8.23,0.93,0.7,1.59,0.724,568
2023-09-04T00:00:00.000Z,1.2,12.18,2.13,1.88,2.42,0.695,576
2023-09-05T00:00:00.000Z,0.38,8.23,2,1.55,2.35,0.834,578
2023-09-06T00:00:00.000Z,0.4,7.07,0.85,0.7,1.1,0.44,574
2023-09-07T00:00:00.000Z,0.8,39.79,1.33,1.14,1.55,3.28,586
2023-09-08T00:00:00.000Z,1.3,34.45,4.7,3.8,6.05,3.023,583
2023-09-09T00:00:00.000Z,1.5,30.13,8.05,3.2,9.86,4.984,577
2023-09-10T00:00:00.000Z,5.9,24.65,11.25,7.97,18.3,4.978,579
2023-09-11T00:00:00.000Z,6.28,32.9,11.27,8.77,12.9,2.746,583
2023-09-12T00:00:00.000Z,2.6,49.58,9.75,7.05,11.3,4.038,575
2023-09-13T00:00:00.000Z,0.4,10.88,1,0.77,2.65,1.539,563
2023-09-14T00:00:00.000Z,0.3,47.97,0.7,0.56,0.82,2.334,576
2023-09-15T00:00:00.000Z,0.5,3.78,1.3,0.93,1.83,0.6,562
2023-09-16T00:00:00.000Z,1.14,3.03,1.8,1.6,2.08,0.332,552
2023-09-17T00:00:00.000Z,0.1,4.55,0.8,0.6,1.1,0.696,582
2023-09-18T00:00:00.000Z,0.43,18.7,1,0.7,1.5,2.156,567
2023-09-19T00:00:00.000Z,0.6,14.18,2.57,1.3,9.98,4.417,546
2023-09-20T00:00:00.000Z,0.2,16.39,0.8,0.45,1.52,1.084,549
2023-09-21T00:00:00.000Z,1.75,17.67,2.63,2.4,3.15,1.359,582
2023-09-22T00:00:00.000Z,3.03,14.48,4.78,4.03,6.2,2.652,571
2023-09-23T00:00:00.000Z,0.7,4.4,1.3,1.1,1.8,0.862,585
2023-09-24T00:00:00.000Z,0.35,6,1,0.73,1.27,0.477,575
2023-09-25T00:00:00.000Z,0.95,31.6,1.73,1.45,2.15,1.925,586
2023-09-26T00:00:00.000Z,1.6,34.13,2.6,2.33,3.28,3.321,564
2023-09-27T00:00:00.000Z,3.9,14.25,6.35,5.24,7.72,1.944,569
2023-09-28T00:00:00.000Z,3.72,99.8,9.1,7.32,17.48,8.355,581
2023-09-29T00:00:00.000Z,1.77,23,6.32,3.2,10.39,4.68,581
2023-09-30T00:00:00.000Z,0.5,8.05,1.55,1.1,2.8,1.428,575
2023-10-01T00:00:00.000Z,0.5,15.8,1.32,0.9,1.94,0.921,540
2023-10-02T00:00:00.000Z,1.27,6.7,2.47,1.9,2.9,0.683,548
2023-10-03T00:00:00.000Z,1.6,6.3,3.3,2.67,3.75,0.695,570
2023-10-04T00:00:00.000Z,0.3,13.3,0.9,0.6,1.98,1.058,570
2023-10-05T00:00:00.000Z,0.4,2.5,1.03,0.82,1.3,0.331,576
2023-10-06T00:00:00.000Z,0.1,8.25,1.23,1.03,1.55,0.709,572
2023-10-07T00:00:00.000Z,0.1,1.63,0.4,0.3,0.53,0.197,564
2023-10-08T00:00:00.000Z,0.2,26.2,0.6,0.43,0.7,1.234,572
2023-10-09T00:00:00.000Z,0.2,2.65,0.6,0.5,0.98,0.451,547
2023-10-10T00:00:00.000Z,0.7,2.47,1.2,1.07,1.42,0.303,531
2023-10-11T00:00:00.000Z,0.35,7.85,2.31,1.6,4.62,1.971,556
2023-10-12T00:00:00.000Z,0.1,2.83,0.55,0.4,1.1,0.583,564
2023-10-13T00:00:00.000Z,0.2,4.55,1.33,0.7,2.2,0.904,552
2023-10-14T00:00:00.000Z,0.2,3.15,1.5,1.05,1.83,0.514,566
2023-10-15T00:00:00.000Z,0.1,2.1,0.6,0.4,0.8,0.366,575
2023-10-16T00:00:00.000Z,0.2,1.67,0.6,0.4,0.8,0.254,569
2023-10-17T00:00:00.000Z,0.3,5.2,0.7,0.53,0.9,0.529,565
2023-10-18T00:00:00.000Z,0.13,2.43,1.23,0.5,1.6,0.589,556
2023-10-19T00:00:00.000Z,0.5,4.67,1.3,1,1.7,0.549,558
2023-10-20T00:00:00.000Z,0.6,2.97,1.1,0.97,1.3,0.272,581
2023-10-21T00:00:00.000Z,0.27,5.33,1.23,0.9,1.57,0.484,576
2023-10-22T00:00:00.000Z,0.3,1.42,0.7,0.56,0.8,0.193,581
2023-10-23T00:00:00.000Z,0.4,2.17,1,0.75,1.3,0.331,581
2023-10-24T00:00:00.000Z,0.9,3.73,1.47,1.3,1.7,0.338,577
2023-10-25T00:00:00.000Z,0.77,5.53,1.8,1.33,2.97,1.218,575
2023-10-26T00:00:00.000Z,0.73,3.47,1.33,1.1,1.9,0.646,577
2023-10-27T00:00:00.000Z,1.07,3.57,2.02,1.8,2.4,0.417,575
2023-10-28T00:00:00.000Z,0.7,3,1.53,1.3,1.93,0.459,584
2023-10-29T00:00:00.000Z,0.4,4.9,1.33,1,1.6,0.416,578
2023-10-30T00:00:00.000Z,0.37,4.75,1.23,0.97,1.5,0.703,583
2023-10-31T00:00:00.000Z,0.1,8.32,0.81,0.3,2.46,1.244,588
2023-11-01T00:00:00.000Z,0.1,3.57,0.5,0.33,0.6,0.261,561
2023-11-02T00:00:00.000Z,0.4,5.4,0.9,0.73,1.6,1.01,545
2023-11-03T00:00:00.000Z,1.4,19.77,4.8,2.42,5.88,1.947,583
2023-11-04T00:00:00.000Z,0.3,35.97,2.69,1.72,5.27,3.107,584
2023-11-05T00:00:00.000Z,1,6.9,2.63,2.1,3.3,0.785,583
2023-11-06T00:00:00.000Z,0.93,8.8,3.3,2.63,3.88,1.101,565
2023-11-07T00:00:00.000Z,0.35,19.17,1.8,1.04,3.33,1.375,573
2023-11-08T00:00:00.000Z,0.6,5.22,1.52,1.1,2.02,0.824,579
2023-11-09T00:00:00.000Z,0.7,5.09,1.73,1.33,2.33,0.9,545
2023-11-10T00:00:00.000Z,1.2,8.1,3.05,2.38,4.4,1.491,567
2023-11-11T00:00:00.000Z,1.2,18.45,2.4,2.08,4.94,2.717,580
2023-11-12T00:00:00.000Z,0.5,4.8,1.8,1.09,2.35,0.842,357
2023-11-13T00:00:00.000Z,0.8,2.9,1.4,1.2,2,0.476,575
2023-11-14T00:00:00.000Z,0.4,3.83,0.97,0.8,1.2,0.583,574
2023-11-15T00:00:00.000Z,0.73,4.2,1.73,1.4,2.2,0.688,575
2023-11-16T00:00:00.000Z,0.83,4.43,2.5,1.7,3.27,0.899,579
2023-11-17T00:00:00.000Z,1.1,4.57,1.93,1.67,2.67,0.664,569
2023-11-18T00:00:00.000Z,0.87,4.23,2,1.5,2.43,0.661,569
2023-11-19T00:00:00.000Z,1.07,9.3,2,1.7,2.4,0.634,578
2023-11-20T00:00:00.000Z,1.2,3.7,2.2,1.9,2.6,0.479,571
2023-11-21T00:00:00.000Z,0.37,4.26,1.3,1,1.7,0.6,576
2023-11-22T00:00:00.000Z,0.3,42.77,1.93,1.2,2.6,2.139,584
2023-11-23T00:00:00.000Z,0.3,2,0.8,0.56,1.17,0.383,586
2023-11-24T00:00:00.000Z,0.4,2,0.93,0.77,1.17,0.292,584
2023-11-25T00:00:00.000Z,0.47,3.2,1.1,0.9,1.3,0.311,576
2023-11-26T00:00:00.000Z,0.47,1.9,1,0.8,1.2,0.263,575
2023-11-27T00:00:00.000Z,0.9,2.67,1.53,1.35,1.77,0.308,572
2023-11-28T00:00:00.000Z,0.8,3.63,1.7,1.37,2.4,0.625,588
2023-11-29T00:00:00.000Z,0.7,3.27,1.8,1.5,2.02,0.421,583
2023-11-30T00:00:00.000Z,1.27,3.2,2.06,1.8,2.29,0.347,588
2023-12-01T00:00:00.000Z,0.9,3.8,1.7,1.5,2.73,0.732,579
2023-12-02T00:00:00.000Z,1.57,4.2,2.52,2.23,2.87,0.438,532
2023-12-03T00:00:00.000Z,1.7,4.03,2.33,2.17,2.52,0.306,583
2023-12-04T00:00:00.000Z,1.3,4.4,2.13,1.8,2.63,0.638,583
2023-12-05T00:00:00.000Z,1.8,9.3,3.6,2.97,4.53,1.502,579
2023-12-06T00:00:00.000Z,2.67,22.37,5.2,4.12,6.33,1.912,585
2023-12-07T00:00:00.000Z,1.8,10.6,4.48,3.1,5.77,1.642,582
2023-12-08T00:00:00.000Z,2.93,16.67,5.01,4.2,7.22,1.877,584
2023-12-09T00:00:00.000Z,1.7,44.73,4.33,3,6.13,3.263,585
2023-12-10T00:00:00.000Z,4.53,14.17,9.18,8,10.63,1.984,590
2023-12-11T00:00:00.000Z,2.4,13.9,5.2,3.93,7.37,1.973,579
2023-12-12T00:00:00.000Z,2.29,6.83,3.7,2.9,4.8,1.047,583
2023-12-13T00:00:00.000Z,1.2,4.76,2.47,1.83,3.1,0.808,587
2023-12-14T00:00:00.000Z,1.1,4.87,1.8,1.6,2.4,0.813,588
2023-12-15T00:00:00.000Z,1.47,8.4,3.07,2.23,3.79,1.438,584
2023-12-16T00:00:00.000Z,1.03,7.87,2.13,1.7,2.77,0.855,573
2023-12-17T00:00:00.000Z,0.77,9.36,1.87,1.4,2.38,1.01,586
2023-12-18T00:00:00.000Z,0.4,3.65,1.5,0.9,2.08,0.691,588
2023-12-19T00:00:00.000Z,0.1,8.77,0.97,0.6,1.73,0.77,577
2023-12-20T00:00:00.000Z,1.1,9,2.9,2,4.26,1.583,586
2023-12-21T00:00:00.000Z,0.37,6.23,1.6,1,2.17,0.966,590
2023-12-22T00:00:00.000Z,0.27,3.73,1.07,0.8,1.5,0.528,584
2023-12-23T00:00:00.000Z,0.7,2.5,1.4,1.27,1.63,0.286,586
2023-12-24T00:00:00.000Z,0.67,6.23,1.8,1.2,2.52,0.982,581
2023-12-25T00:00:00.000Z,0.5,7.97,1.27,0.93,2.1,0.777,584
2023-12-26T00:00:00.000Z,1.07,9.17,2.1,1.7,2.77,0.73,515
2023-12-27T00:00:00.000Z,0.4,3,1.2,0.9,1.5,0.408,581
2023-12-28T00:00:00.000Z,0.27,31.93,1.4,1.1,2,1.683,583
2023-12-29T00:00:00.000Z,0.3,8.27,2.5,1.43,3.79,1.607,576
2023-12-30T00:00:00.000Z,0.5,6.07,1.83,1.5,2.13,0.656,587
2023-12-31T00:00:00.000Z,0.4,11.1,1.6,1.2,1.97,0.701,580
2024-01-01T00:00:00.000Z,1,3,1.8,1.53,2.02,0.345,577
2024-01-02T00:00:00.000Z,0.67,3,1.12,1,1.3,0.307,490
2024-01-03T00:00:00.000Z,0.47,2.1,1,0.8,1.12,0.233,578
2024-01-04T00:00:00.000Z,1.1,5.9,1.67,1.5,1.87,0.352,586
2024-01-05T00:00:00.000Z,1,5.53,1.77,1.5,2.37,0.687,575
2024-01-06T00:00:00.000Z,1.1,6.63,2.2,1.8,3.67,1.241,586
2024-01-07T00:00:00.000Z,1.53,12.63,4.9,3.3,7.5,2.509,584
2024-01-08T00:00:00.000Z,1.1,15.4,1.83,1.57,2.43,0.912,582
2024-01-09T00:00:00.000Z,0.37,7.57,0.9,0.7,1,0.364,586
2024-01-10T00:00:00.000Z,0.2,3,0.6,0.5,0.7,0.244,578
2024-01-11T00:00:00.000Z,0.1,3.2,0.5,0.3,1.03,0.656,587
2024-01-12T00:00:00.000Z,0.2,1.6,0.6,0.4,0.8,0.274,588
2024-01-13T00:00:00.000Z,0.53,5.93,1.4,1.1,1.8,0.836,586
2024-01-14T00:00:00.000Z,0.4,5.07,0.8,0.63,1.02,1.217,585
2024-01-15T00:00:00.000Z,0.37,4.07,0.7,0.6,0.97,0.309,579
2024-01-16T00:00:00.000Z,0.4,24.47,1.3,0.83,2,1.511,575
2024-01-17T00:00:00.000Z,0.67,15.7,1.8,1.3,2.17,1.162,579
2024-01-18T00:00:00.000Z,0.4,4.9,1.1,0.9,1.4,0.425,588
2024-01-19T00:00:00.000Z,1,38.03,2.63,1.8,4.5,2.724,576
2024-01-20T00:00:00.000Z,1.73,20.13,3.5,2.9,5.3,2.087,590
2024-01-21T00:00:00.000Z,0.5,138.69,2.2,1.7,3.9,8.608,586
2024-01-22T00:00:00.000Z,0.7,8.19,2.63,1.53,3.53,1.15,586
2024-01-23T00:00:00.000Z,0.1,5.65,2.2,0.6,3,1.263,581
2024-01-24T00:00:00.000Z,0.2,6.67,0.92,0.6,2.1,1.05,572
2024-01-25T00:00:00.000Z,0.3,3.17,0.7,0.5,1.1,0.49,590
2024-01-26T00:00:00.000Z,0.2,3.9,0.7,0.5,1.5,0.703,588
2024-01-27T00:00:00.000Z,0.56,4.3,1.53,1,2.45,0.957,589
2024-01-28T00:00:00.000Z,0.93,3.93,2,1.6,2.29,0.513,587
2024-01-29T00:00:00.000Z,0.9,7.83,3.57,1.53,5.6,2.126,589
2024-01-30T00:00:00.000Z,2.8,10.6,5.83,4.43,7.07,1.746,590
2024-01-31T00:00:00.000Z,0.6,15.6,1.8,1.3,4.09,2.904,586
2024-02-01T00:00:00.000Z,0.3,5.97,1.07,0.8,1.47,0.53,549
2024-02-02T00:00:00.000Z,0.43,4.76,1.23,0.93,2,0.724,530
2024-02-03T00:00:00.000Z,0.3,4.5,0.97,0.77,1.3,0.462,576
2024-02-04T00:00:00.000Z,0.3,17.03,0.83,0.7,1,0.893,575
2024-02-05T00:00:00.000Z,0.37,2.2,0.9,0.7,1.07,0.27,586
2024-02-06T00:00:00.000Z,0.7,2.8,1.17,1,1.4,0.354,586
2024-02-07T00:00:00.000Z,1,3.97,1.67,1.4,2.23,0.617,582
2024-02-08T00:00:00.000Z,0.8,6.37,1.6,1.27,3.07,1.051,563
2024-02-09T00:00:00.000Z,0.7,4.53,2.2,1.79,2.5,0.595,577
2024-02-10T00:00:00.000Z,1.2,5.37,2.33,2.02,2.6,0.467,578
2024-02-11T00:00:00.000Z,2.2,7,3.2,2.87,3.73,0.986,587
2024-02-12T00:00:00.000Z,2.43,8.63,5.53,4.5,6.1,1.428,582
2024-02-13T00:00:00.000Z,0.4,5.17,2.47,1.47,3.37,1.157,582
2024-02-14T00:00:00.000Z,1.9,11.9,5,3.6,6.92,2.185,585
2024-02-15T00:00:00.000Z,2.73,40.2,6.99,5,8.83,3.001,574
2024-02-16T00:00:00.000Z,0.5,29.25,2.38,0.97,6.45,3.917,587
2024-02-17T00:00:00.000Z,0.1,1.37,0.33,0.27,0.53,0.215,585
2024-02-18T00:00:00.000Z,0.27,10.17,0.7,0.6,0.92,0.884,581
2024-02-19T00:00:00.000Z,0.3,21,3.1,2.13,3.83,1.727,589
2024-02-20T00:00:00.000Z,0.9,19.07,3.6,2.12,5.22,2.053,589
2024-02-21T00:00:00.000Z,1.5,8.52,3.7,2.9,4.47,1.261,584
2024-02-22T00:00:00.000Z,0.8,12.33,2.8,1.75,5.09,2.497,584
2024-02-23T00:00:00.000Z,0.6,37.93,2.1,1.2,7.77,4.142,586
2024-02-24T00:00:00.000Z,0.8,60.93,1.6,1.3,3.3,3.169,586
2024-02-25T00:00:00.000Z,1.48,24.97,3.3,2.5,4.09,2.206,588
2024-02-26T00:00:00.000Z,2.63,16.39,6.5,5.57,7.43,1.792,584
2024-02-27T00:00:00.000Z,2.2,31.83,5.67,4.47,6.7,1.974,585
2024-02-28T00:00:00.000Z,1.4,24.27,2.47,2.13,2.77,1.742,590
2024-02-29T00:00:00.000Z,1.7,18.87,4.5,3.53,5.8,2.356,585
2024-03-01T00:00:00.000Z,4.63,24.03,9.77,8.5,10.7,2.308,520
2024-03-02T00:00:00.000Z,5.5,65.53,8.93,8,11.37,5.932,581
2024-03-03T00:00:00.000Z,4.59,26.8,7.93,6.6,8.43,1.631,585
2024-03-04T00:00:00.000Z,4.3,14.13,8,7.17,9.17,1.63,579
2024-03-05T00:00:00.000Z,1.53,21.3,3.59,2.6,7.97,3.296,578
2024-03-06T00:00:00.000Z,1.1,49.8,2.7,2,3.37,3.239,581
2024-03-07T00:00:00.000Z,1.1,5.8,2.06,1.6,3.03,1.042,564
2024-03-08T00:00:00.000Z,0.63,12.97,1.8,1.2,2.2,0.829,577
2024-03-09T00:00:00.000Z,0.7,7.87,1.87,1.4,2.23,0.619,578
2024-03-10T00:00:00.000Z,0.8,21.97,1.3,1.12,1.43,1.63,584
2024-03-11T00:00:00.000Z,0.83,10.9,1.87,1.63,2.1,0.712,555
2024-03-12T00:00:00.000Z,1.1,7.13,2.2,1.73,2.8,0.673,575
2024-03-13T00:00:00.000Z,2.57,29.2,4.7,4.03,5.97,2.131,583
2024-03-14T00:00:00.000Z,0.4,22.8,9.4,1.58,15.73,6.682,579
2024-03-15T00:00:00.000Z,0.4,55.58,6.95,2.8,13.63,7.035,579
2024-03-16T00:00:00.000Z,0.1,45.4,2.1,0.4,9.52,4.796,586
2024-03-17T00:00:00.000Z,0.2,2.73,0.6,0.5,0.7,0.261,558
2024-03-18T00:00:00.000Z,0.27,3.42,0.67,0.52,0.8,0.31,585
2024-03-19T00:00:00.000Z,0.6,18.07,1.57,1.3,1.97,1.161,587
2024-03-20T00:00:00.000Z,1.5,14.3,4.09,2.52,7.82,2.849,581
2024-03-21T00:00:00.000Z,0.73,35.54,3.8,2.54,9.47,3.941,584
2024-03-22T00:00:00.000Z,0.63,9.9,2.77,2.2,3.33,0.929,505
2024-03-23T00:00:00.000Z,1.17,11.57,2.35,1.97,2.77,0.806,536
2024-03-24T00:00:00.000Z,0.77,17.39,1.57,1.3,1.8,0.984,571
2024-03-25T00:00:00.000Z,0.8,13.17,1.4,1.2,1.77,0.781,586
2024-03-26T00:00:00.000Z,1.2,9.13,2.5,2.02,3.3,1.414,586
2024-03-27T00:00:00.000Z,2.23,10.43,6.7,5.65,7.83,1.834,586
2024-03-28T00:00:00.000Z,2.6,27.23,4.63,3.63,7.9,2.766,583
2024-03-29T00:00:00.000Z,1.02,17.64,9,3.83,12.6,4.762,370
2024-03-30T00:00:00.000Z,1.14,6.1,2.04,1.63,2.52,0.65,581
2024-03-31T00:00:00.000Z,0.4,57.63,2.7,1.9,3.22,3.121,583
2024-04-01T00:00:00.000Z,0.47,10.53,2.29,1.2,4.76,2.079,536
2024-04-02T00:00:00.000Z,1.1,5.93,2.06,1.73,2.5,0.573,580
2024-04-03T00:00:00.000Z,0.5,2.29,1.1,0.9,1.4,0.326,588
2024-04-04T00:00:00.000Z,0.47,6.93,1,0.83,1.23,0.478,585
2024-04-05T00:00:00.000Z,0.47,34.22,1.69,1,3.23,2.532,582
2024-04-06T00:00:00.000Z,0.4,53.4,1.3,0.8,1.99,2.593,588
2024-04-07T00:00:00.000Z,0.5,26.23,2.29,1.63,3.85,1.898,589
2024-04-08T00:00:00.000Z,0.93,59.3,2.02,1.6,2.4,3.051,585
2024-04-09T00:00:00.000Z,0.77,27.02,2.29,1.77,2.8,1.812,586
2024-04-10T00:00:00.000Z,0.2,5.55,1.4,0.9,2.13,1.26,579
2024-04-11T00:00:00.000Z,0.4,15.27,2.15,1.8,2.5,1.04,565
2024-04-12T00:00:00.000Z,0.7,17.88,2.97,2.57,3.53,1.082,568
2024-04-13T00:00:00.000Z,0.35,36.72,0.9,0.75,1.6,1.716,588
2024-04-14T00:00:00.000Z,0.1,3.42,0.8,0.35,1.6,0.706,587
2024-04-15T00:00:00.000Z,0.1,14.77,0.5,0.3,0.75,0.816,589
2024-04-16T00:00:00.000Z,0.4,6.13,0.9,0.7,1.1,0.457,588
2024-04-17T00:00:00.000Z,0.3,3.17,1.1,0.7,1.47,0.473,586
2024-04-18T00:00:00.000Z,0.9,13.27,1.87,1.5,2.17,0.725,589
2024-04-19T00:00:00.000Z,1.03,20.07,1.83,1.57,2.57,1.05,578
2024-04-20T00:00:00.000Z,0.6,3.93,1.23,1,1.6,0.415,566
2024-04-21T00:00:00.000Z,1.03,5.97,1.57,1.4,1.7,0.41,589
2024-04-22T00:00:00.000Z,0.97,5.17,1.7,1.5,1.93,0.377,575
2024-04-23T00:00:00.000Z,0.93,17.3,2.13,1.6,2.54,1.668,584
2024-04-24T00:00:00.000Z,1.2,43.08,2.8,2.25,3.72,3.139,589
2024-04-25T00:00:00.000Z,0.3,7.47,3.5,1.33,4.33,1.567,586
2024-04-26T00:00:00.000Z,0.3,5.77,1.03,0.7,2.73,1.367,569
2024-04-27T00:00:00.000Z,1.53,19.37,3.39,2.9,3.96,1.355,588
2024-04-28T00:00:00.000Z,1.3,55.2,3.19,2.1,5.19,3.661,588
2024-04-29T00:00:00.000Z,0.4,8.98,3.67,1,4.48,1.913,589
2024-04-30T00:00:00.000Z,0.5,42.47,1.33,1.1,1.98,3.036,588
2024-05-01T00:00:00.000Z,0.43,13.7,0.9,0.7,2.78,2.276,550
2024-05-02T00:00:00.000Z,0.45,56.47,0.8,0.7,0.98,2.666,591
2024-05-03T00:00:00.000Z,0.65,24.6,1.2,1,1.48,1.143,586
2024-05-04T00:00:00.000Z,0.56,8.57,1.58,1.08,2.25,0.829,373
2024-05-05T00:00:00.000Z,0.5,8.43,1.6,1.23,1.8,0.555,478
2024-05-06T00:00:00.000Z,0.55,24.07,1.2,1,1.53,1.022,588
2024-05-07T00:00:00.000Z,0.68,25.45,1.2,1.05,1.43,1.147,587
2024-05-08T00:00:00.000Z,0.7,12.27,1.5,1.2,2.09,0.832,588
2024-05-09T00:00:00.000Z,1.48,14.18,3.05,2.5,5.95,2.106,589
2024-05-10T00:00:00.000Z,0.3,24.53,0.88,0.6,1.2,1.723,590
2024-05-11T00:00:00.000Z,0.5,15.27,1.1,0.9,1.42,0.776,587
2024-05-12T00:00:00.000Z,0.5,104.1,1.6,1.3,2.2,4.583,587
2024-05-13T00:00:00.000Z,0.7,68.81,1.58,1.2,1.98,5.016,587
2024-05-14T00:00:00.000Z,0.6,54.22,1.5,1.27,1.9,3.447,590
2024-05-15T00:00:00.000Z,0.5,20.98,1.17,1,1.35,1.655,589
2024-05-16T00:00:00.000Z,1.17,26.25,2.13,1.92,2.4,1.674,579
2024-05-17T00:00:00.000Z,2.04,17.92,3.03,2.7,4.05,1.477,587
2024-05-18T00:00:00.000Z,1.75,30.85,3.2,2.5,4.5,2.007,590
2024-05-19T00:00:00.000Z,0.52,319.67,2.54,2.25,3.03,13.256,590
2024-05-20T00:00:00.000Z,0.13,1.73,0.5,0.4,0.68,0.201,587
2024-05-21T00:00:00.000Z,0.2,5.88,0.6,0.5,0.73,0.297,588
2024-05-22T00:00:00.000Z,0.47,3.85,1,0.8,1.12,0.318,591
2024-05-23T00:00:00.000Z,0.8,6.95,1.65,1.3,2.45,0.923,588
2024-05-24T00:00:00.000Z,3.72,19.42,5.05,4.7,5.45,1.581,589
2024-05-25T00:00:00.000Z,2.1,13.38,5.47,4.63,6.22,2.264,589
2024-05-26T00:00:00.000Z,1.92,21.8,5.25,3.26,11.36,5.051,589
2024-05-27T00:00:00.000Z,2.45,20.88,4.4,3.85,5.28,1.449,589
2024-05-28T00:00:00.000Z,2.29,25.1,4.32,3.8,5.19,1.726,588
2024-05-29T00:00:00.000Z,1,29.33,4.29,2,5.18,2.211,590
2024-05-30T00:00:00.000Z,0.9,11.8,1.87,1.52,2.38,0.863,590
2024-05-31T00:00:00.000Z,2.08,7,4.07,3.6,4.79,0.891,589
2024-06-01T00:00:00.000Z,2.42,7.78,4.48,3.7,6.15,1.393,548
2024-06-02T00:00:00.000Z,1.6,8.4,3.63,3,4.88,1.087,590
